28.06.2013;12:30;S245;696449;2;2
28.06.2013;12:30;S245;696462;2;2
28.06.2013;12:30;S245;765745;1;1
28.06.2013;12:30;S245;7030664;1;1
28.06.2013;12:30;S245;7051946;1;1
28.06.2013;12:30;S245;7052713;1;1
02.07.2013;12:30;S245;402310;1;1
02.07.2013;12:30;S245;402481;1;1
02.07.2013;12:30;S245;777982;1;1
05.07.2013;12:30;S245;770189;1;1
05.07.2013;12:30;S245;777982;1;1
05.07.2013;12:30;S245;7052514;3;3
09.07.2013;12:30;S245;402363;1;1
09.07.2013;12:30;S245;527602;1;1
09.07.2013;12:30;S245;789689;1;1
09.07.2013;12:30;S245;7042505;1;1
12.07.2013;12:30;S245;7038734;1;0
12.07.2013;12:30;S245;7034632;2;2
12.07.2013;12:30;S245;7051512;2;2
16.07.2013;12:30;S245;409085;1;1
16.07.2013;12:30;S245;7038734;1;0
19.07.2013;12:30;S245;7038734;1;0
23.07.2013;12:30;S245;439716;1;1
23.07.2013;12:30;S245;527602;1;1
23.07.2013;12:30;S245;643229;1;1
23.07.2013;12:30;S245;777982;1;1
23.07.2013;12:30;S245;7038734;1;0
26.07.2013;12:30;S245;654625;1;1
26.07.2013;12:30;S245;7038734;1;1
26.07.2013;12:30;S245;685346;1;1
26.07.2013;12:30;S245;7022464;1;1
26.07.2013;12:30;S245;7022465;1;1
30.07.2013;12:30;S245;402228;2;2
30.07.2013;12:30;S245;654625;1;1
06.08.2013;12:30;S245;402500;1;1
06.08.2013;12:30;S245;439716;1;1
06.08.2013;12:30;S245;527604;1;1
06.08.2013;12:30;S245;643229;1;1
06.08.2013;12:30;S245;777982;1;1
06.08.2013;12:30;S245;7016898;1;1
06.08.2013;12:30;S245;7016899;2;2
06.08.2013;12:30;S245;7054750;1;1
09.08.2013;12:30;S245;685346;1;1
09.08.2013;12:30;S245;7016898;1;1
09.08.2013;12:30;S245;7016899;1;1
09.08.2013;12:30;S245;7054750;1;1
09.08.2013;12:30;S245;527602;1;1
13.08.2013;12:30;S245;402310;1;1
13.08.2013;12:30;S245;789689;1;1
16.08.2013;12:30;S245;696660;1;1
23.08.2013;12:30;S245;7038735;1;1
23.08.2013;12:30;S245;7042159;1;1
27.08.2013;12:30;S245;402228;1;1
27.08.2013;12:30;S245;789689;1;1
28.08.2013;12:30;S245;654625;1;1
30.08.2013;12:30;S245;777982;1;1
30.08.2013;12:30;S245;402310;1;1
30.08.2013;12:30;S245;7022473;1;1
30.08.2013;12:30;S245;7023008;1;1
03.09.2013;12:30;S245;770189;1;1
06.09.2013;12:30;S245;654625;2;2
06.09.2013;12:30;S245;770163;4;3
06.09.2013;12:30;S245;770164;2;2
06.09.2013;12:30;S245;7052714;1;1
06.09.2013;12:30;S245;402228;1;1
06.09.2013;12:30;S245;402363;1;1
10.09.2013;12:30;S245;402481;1;1
10.09.2013;12:30;S245;527604;1;1
10.09.2013;12:30;S245;777982;1;1
13.09.2013;12:30;S245;7044481;1;1
13.09.2013;12:30;S245;7044482;1;1
13.09.2013;12:30;S245;654625;2;2
13.09.2013;12:30;S245;696660;1;1
13.09.2013;12:30;S245;728561;1;1
13.09.2013;12:30;S245;789689;1;1
13.09.2013;12:30;S245;654625;1;1
13.09.2013;12:30;S245;7052714;2;2
17.09.2013;12:30;S245;402228;1;1
17.09.2013;12:30;S245;402310;1;1
17.09.2013;12:30;S245;696575;1;1
17.09.2013;12:30;S245;7003097;1;1
17.09.2013;12:30;S245;7003101;1;1
20.09.2013;12:30;S245;7044481;1;1
20.09.2013;12:30;S245;7044482;1;1
20.09.2013;12:30;S245;402195;2;2
20.09.2013;12:30;S245;402228;1;1
20.09.2013;12:30;S245;777982;1;1
20.09.2013;12:30;S245;7060080;1;1
20.09.2013;12:30;S245;7060090;1;1
20.09.2013;12:30;S245;7060091;1;1
24.09.2013;12:30;S245;524758;1;1
24.09.2013;12:30;S245;789689;1;1
24.09.2013;12:30;S245;7038734;1;1
27.09.2013;12:30;S245;7060091;1;1
27.09.2013;12:30;S245;696660;1;1
27.09.2013;12:30;S245;770189;1;1
27.09.2013;12:30;S245;7061444;1;1
27.09.2013;12:30;S245;7061462;1;1
01.10.2013;12:30;S245;409085;1;1
01.10.2013;12:30;S245;527602;1;1
01.10.2013;12:30;S245;7003097;1;1
04.10.2013;12:30;S245;402228;1;1
04.10.2013;12:30;S245;402604;1;1
04.10.2013;12:30;S245;704479;1;1
04.10.2013;12:30;S245;789689;1;1
04.10.2013;12:30;S245;7005584;1;1
08.10.2013;12:30;S245;402310;1;1
08.10.2013;12:30;S245;402484;1;1
08.10.2013;12:30;S245;527604;1;1
08.10.2013;12:30;S245;654625;1;1
08.10.2013;12:30;S245;7003101;1;1
11.10.2013;12:30;S245;402195;1;1
11.10.2013;12:30;S245;402228;1;1
11.10.2013;12:30;S245;7022468;1;1
11.10.2013;12:30;S245;685346;1;1
11.10.2013;12:30;S245;7054750;1;1
15.10.2013;12:30;S245;402228;1;1
15.10.2013;12:30;S245;654625;1;1
15.10.2013;12:30;S245;777982;1;1
15.10.2013;12:30;S245;789689;1;1
15.10.2013;12:30;S245;7022466;1;1
18.10.2013;12:30;S245;402500;1;1
22.10.2013;12:30;S245;402228;1;1
25.10.2013;12:30;S245;409085;1;1
25.10.2013;12:30;S245;696660;1;1
25.10.2013;12:30;S245;701639;1;1
25.10.2013;12:30;S245;770189;1;1
29.10.2013;12:30;S245;402228;1;1
29.10.2013;12:30;S245;527602;1;1
29.10.2013;12:30;S245;789689;1;1
29.10.2013;12:30;S245;7022468;1;1
29.10.2013;12:30;S245;7038734;1;1
01.11.2013;12:30;S245;402310;1;1
05.11.2013;12:30;S245;402097;1;1
05.11.2013;12:30;S245;704479;1;1
05.11.2013;12:30;S245;777982;1;1
08.11.2013;12:30;S245;456910;1;1
08.11.2013;12:30;S245;7038733;2;2
08.11.2013;12:30;S245;7038734;2;2
08.11.2013;12:30;S245;7061184;1;1
08.11.2013;12:30;S245;456908;1;1
08.11.2013;12:30;S245;456909;1;1
08.11.2013;12:30;S245;402310;1;1
08.11.2013;12:30;S245;717807;1;1
08.11.2013;12:30;S245;789689;1;1
08.11.2013;12:30;S245;7003097;1;1
08.11.2013;12:30;S245;7027719;1;1
12.11.2013;12:30;S245;402228;1;1
15.11.2013;12:30;S245;7048252;2;0
15.11.2013;12:30;S245;770189;1;1
19.11.2013;12:30;S245;402195;1;1
19.11.2013;12:30;S245;402228;1;1
19.11.2013;12:30;S245;402481;1;1
19.11.2013;12:30;S245;701639;1;1
19.11.2013;12:30;S245;777982;1;1
19.11.2013;12:30;S245;789689;1;1
19.11.2013;12:30;S245;7048252;2;2
22.11.2013;12:30;S245;654625;4;4
22.11.2013;12:30;S245;7052714;3;3
22.11.2013;12:30;S245;527602;1;1
26.11.2013;12:30;S245;402228;1;1
26.11.2013;12:30;S245;402310;1;1
26.11.2013;12:30;S245;696660;1;1
26.11.2013;12:30;S245;777982;1;1
26.11.2013;12:30;S245;789689;1;1
03.12.2013;12:30;S245;402228;1;1
03.12.2013;12:30;S245;402310;1;1
03.12.2013;12:30;S245;402363;1;1
03.12.2013;12:30;S245;402484;1;1
03.12.2013;12:30;S245;402500;1;1
03.12.2013;12:30;S245;527602;1;1
03.12.2013;12:30;S245;527604;1;1
03.12.2013;12:30;S245;704479;1;1
03.12.2013;12:30;S245;717807;1;1
03.12.2013;12:30;S245;728561;1;1
03.12.2013;12:30;S245;777982;1;1
03.12.2013;12:30;S245;789689;1;1
03.12.2013;12:30;S245;7022466;1;1
